id,content_type,content_license,attribution_url,word_id,title,transcription,download_url,audio_format
274,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"digit_0","","/audio/274.wav",WAV
275,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"digit_1","","/audio/275.wav",WAV
372,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"askari","","/audio/372.wav",WAV
371,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"asini","","/audio/371.wav",WAV
370,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"asali","","/audio/370.wav",WAV
369,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"andika","","/audio/369.wav",WAV
368,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"andazi","","/audio/368.wav",WAV
367,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"ananunua","","/audio/367.wav",WAV
366,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"ana","","/audio/366.wav",WAV
365,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"ali","","/audio/365.wav",WAV
364,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"akasema","","/audio/364.wav",WAV
358,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"mbwa","","/audio/358.wav",WAV
359,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"kubwa","","/audio/359.wav",WAV
424,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"ini","","/audio/424.wav",WAV
423,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"ingia","","/audio/423.wav",WAV
422,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"imara","","/audio/422.wav",WAV
421,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"ile","","/audio/421.wav",WAV
420,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"huyu","","/audio/420.wav",WAV
419,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"hospitali","","/audio/419.wav",WAV
417,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"homu","","/audio/417.wav",WAV
418,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"hongera","","/audio/418.wav",WAV
416,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"herufi","","/audio/416.wav",WAV
415,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"hapa","","/audio/415.wav",WAV
414,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"guta","","/audio/414.wav",WAV
413,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"gunia","","/audio/413.wav",WAV
412,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"gogo","","/audio/412.wav",WAV
411,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"godoro","","/audio/411.wav",WAV
410,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"gimbi","","/audio/410.wav",WAV
409,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"gazeti","","/audio/409.wav",WAV
408,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"gauni","","/audio/408.wav",WAV
406,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"furahi","","/audio/406.wav",WAV
407,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"gari","","/audio/407.wav",WAV
405,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"funguo","","/audio/405.wav",WAV
404,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"filimbi","","/audio/404.wav",WAV
403,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"fikiri","","/audio/403.wav",WAV
402,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"faru","","/audio/402.wav",WAV
401,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"fahamu","","/audio/401.wav",WAV
400,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"fagio","","/audio/400.wav",WAV
399,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"fa","","/audio/399.wav",WAV
398,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"eusi","","/audio/398.wav",WAV
397,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"eupe","","/audio/397.wav",WAV
396,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"eneo","","/audio/396.wav",WAV
395,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"endelea","","/audio/395.wav",WAV
393,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"elimu","","/audio/393.wav",WAV
394,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"embe","","/audio/394.wav",WAV
392,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"eleza","","/audio/392.wav",WAV
391,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"duma","","/audio/391.wav",WAV
390,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"duka","","/audio/390.wav",WAV
389,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"dogo","","/audio/389.wav",WAV
387,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"dalma","","/audio/387.wav",WAV
388,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"dirisha","","/audio/388.wav",WAV
386,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"dafu","","/audio/386.wav",WAV
385,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"dada","","/audio/385.wav",WAV
