id,text,letter_sound_correspondences,usage_count,word_type,spelling_consistency,root_word_id,root_word_text
7,نے,"[{""sounds"":[""n""],""id"":1,""letters"":[""ن""],""usageCount"":82},{""sounds"":[""ɛː""],""id"":9,""letters"":[""ے""],""usageCount"":221}]",82,,PERFECT,,
3,کے,"[{""sounds"":[""k""],""id"":6,""letters"":[""ک""],""usageCount"":218},{""sounds"":[""ɛː""],""id"":9,""letters"":[""ے""],""usageCount"":221}]",79,,PERFECT,,
4,اس,"[{""sounds"":[""ɑː""],""id"":5,""letters"":[""ا""],""usageCount"":68},{""sounds"":[""s""],""id"":8,""letters"":[""س""],""usageCount"":128}]",68,,PERFECT,,
6,سے,"[{""sounds"":[""s""],""id"":8,""letters"":[""س""],""usageCount"":128},{""sounds"":[""ɛː""],""id"":9,""letters"":[""ے""],""usageCount"":221}]",60,,PERFECT,,
5,کو,"[{""sounds"":[""k""],""id"":6,""letters"":[""ک""],""usageCount"":218},{""sounds"":[""ʋ""],""id"":11,""letters"":[""و""],""usageCount"":54}]",54,,PERFECT,,
1,کی,"[{""sounds"":[""k""],""id"":6,""letters"":[""ک""],""usageCount"":218},{""sounds"":[""j""],""id"":18,""letters"":[""ی""],""usageCount"":54}]",54,,PERFECT,,
2,کہ,"[{""sounds"":[""k""],""id"":6,""letters"":[""ک""],""usageCount"":218},{""sounds"":[""ɦ""],""id"":10,""letters"":[""ہ""],""usageCount"":31}]",31,,PERFECT,,
8,رنگ,"[{""sounds"":[""r""],""id"":20,""letters"":[""ر""],""usageCount"":21},{""sounds"":[""ŋ""],""id"":4,""letters"":[""ن""],""usageCount"":21},{""sounds"":[""g""],""id"":19,""letters"":[""گ""],""usageCount"":21}]",21,NOUN,PHONEMIC,,
