id,content_type,content_license,attribution_url,word_id,title,transcription,download_url,audio_format
322,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"letter_sound_e","","/audio/322.wav",WAV
323,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"letter_sound_ee","","/audio/323.wav",WAV
324,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"letter_sound_er","","/audio/324.wav",WAV
325,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"letter_sound_f","","/audio/325.wav",WAV
326,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"letter_sound_g","","/audio/326.wav",WAV
327,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"letter_sound_h","","/audio/327.wav",WAV
328,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"letter_sound_i","","/audio/328.wav",WAV
329,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"letter_sound_ie","","/audio/329.wav",WAV
330,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"letter_sound_j","","/audio/330.wav",WAV
331,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"letter_sound_k","","/audio/331.wav",WAV
332,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"letter_sound_l","","/audio/332.wav",WAV
333,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"letter_sound_m","","/audio/333.wav",WAV
334,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"letter_sound_n","","/audio/334.wav",WAV
335,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"letter_sound_ng","","/audio/335.wav",WAV
336,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"letter_sound_o","","/audio/336.wav",WAV
337,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"letter_sound_oa","","/audio/337.wav",WAV
338,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"letter_sound_oi","","/audio/338.wav",WAV
339,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"letter_sound_oo","","/audio/339.wav",WAV
340,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"letter_sound_oo_u","","/audio/340.wav",WAV
341,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"letter_sound_or","","/audio/341.wav",WAV
